tipo,fecha,origen,id_ref,titulo,version,estado,ruta,hash,observaciones
doc,2026-02-24,onedrive,Estandar estiba y transporte de carga en faena,Estandar estiba y transporte de carga en faena.pdf,,activo,C:\Users\josej\OneDrive - SIMTEXX SPA\OPERACIONES - Documentos\004_ID 1425_Fabricación para Proyecto Agua Lavado Celdas\BBCC\Otros Estándares\Estandar estiba y transporte de carga en faena.pdf,902ce3b604240437a625b29353b3ee68774a299a1639ecbf2d8e67674911047a,pages=64; extract=ok
doc,2026-02-24,onedrive,Instructivo de entregas físicas y documental Mintral 2023 V5,Instructivo de entregas físicas y documental Mintral 2023 V5.pdf,,activo,C:\Users\josej\OneDrive - SIMTEXX SPA\OPERACIONES - Documentos\004_ID 1425_Fabricación para Proyecto Agua Lavado Celdas\BBCC\Otros Estándares\Instructivo de entregas físicas y documental Mintral 2023 V5.pdf,9a31ea58861486437a78b68d95e59ad7d7f6de447c60417bd9125f16ba627160,pages=32; extract=ok
doc,2026-02-24,onedrive,MAM-HSE-STD-204 Estandar de Vehiculos de Transporte de Carga-V1,MAM-HSE-STD-204 Estandar de Vehiculos de Transporte de Carga-V1.pdf,,activo,C:\Users\josej\OneDrive - SIMTEXX SPA\OPERACIONES - Documentos\004_ID 1425_Fabricación para Proyecto Agua Lavado Celdas\BBCC\Otros Estándares\MAM-HSE-STD-204 Estandar de Vehiculos de Transporte de Carga-V1.pdf,0e4651064a8a0df218f343a0e9f3d807e3eba185eac25b6ddf6a0c561804903b,pages=9; extract=ok
doc,2026-02-24,onedrive,MAM-PRJ00-TD-GDL-00025_Requisitos de Calidad para Proveedores,MAM-PRJ00-TD-GDL-00025_Requisitos de Calidad para Proveedores.pdf,,activo,C:\Users\josej\OneDrive - SIMTEXX SPA\OPERACIONES - Documentos\004_ID 1425_Fabricación para Proyecto Agua Lavado Celdas\BBCC\Otros Estándares\MAM-PRJ00-TD-GDL-00025_Requisitos de Calidad para Proveedores.pdf,dd99622eba63bbf45771da1e6fc26b4ee840ec2ff0842d9f232ba79b38271acd,pages=10; extract=ok
doc,2026-02-24,onedrive,MAM-PRJ00-TD-OTH-00002 Condiciones del Sitio PN Rev0,MAM-PRJ00-TD-OTH-00002 Condiciones del Sitio PN Rev0.pdf,,activo,C:\Users\josej\OneDrive - SIMTEXX SPA\OPERACIONES - Documentos\004_ID 1425_Fabricación para Proyecto Agua Lavado Celdas\BBCC\Otros Estándares\MAM-PRJ00-TD-OTH-00002 Condiciones del Sitio PN Rev0.pdf,ea559e162770bcb30cb498344334304d76f5123d1a8071afb5fa198902145128,pages=12; extract=ok
doc,2026-02-24,onedrive,SPENCE R-HSEC-HS-002 Reglamento de seguridad especial para empresas contratistas y subcontratistas_v5_2025,SPENCE R-HSEC-HS-002 Reglamento de seguridad especial para empresas contratistas y subcontratistas_v5_2025.pdf,,activo,C:\Users\josej\OneDrive - SIMTEXX SPA\OPERACIONES - Documentos\004_ID 1425_Fabricación para Proyecto Agua Lavado Celdas\BBCC\Otros Estándares\SPENCE R-HSEC-HS-002 Reglamento de seguridad especial para empresas contratistas y subcontratistas_v5_2025.pdf,b943304daa7d13239a76e6888f0ad189d55ff8bfd69c8d3fca663f91b2f8bd38,pages=88; extract=ok
doc,2026-02-24,onedrive,01465-2025-SIMTEXX-END-LA,01465-2025-SIMTEXX-END-LA.pdf,,activo,C:\Users\josej\OneDrive - SIMTEXX SPA\PO 4519143302 Fabricación Bandejas Agua Lavado Celda_OT 1844 Celdas - Documentos\Calidad\01465-2025-SIMTEXX-END-LA.pdf,82b2e83e0ad202417f575c4db577255faed8504900902d68fb69e7574d64bd16,pages=10; extract=ok
doc,2026-02-24,onedrive,SPC-2220-CP-RFI-011840-0,SPC-2220-CP-RFI-011840_0.pdf,,activo,C:\Users\josej\OneDrive - SIMTEXX SPA\PO 4519143302 Fabricación Bandejas Agua Lavado Celda_OT 1844 Celdas - Documentos\Calidad\3.- RFI\1\SPC-2220-CP-RFI-011840_0.pdf,61ff149539c8e3d1761409c3a313b8fa3235c9b45131fd14ce0d48658ceeb2fb,pages=2; extract=ok
doc,2026-02-24,onedrive,SPC-2220-CP-RFI-011841-0,SPC-2220-CP-RFI-011841_0.pdf,,activo,C:\Users\josej\OneDrive - SIMTEXX SPA\PO 4519143302 Fabricación Bandejas Agua Lavado Celda_OT 1844 Celdas - Documentos\Calidad\3.- RFI\2\SPC-2220-CP-RFI-011841_0.pdf,d625089f0b2feb6aefb398aa22a4f37dd0dcabbce23a4c5d5567c925f3f80136,pages=13; extract=ok
doc,2026-02-24,onedrive,SPC-2220-CP-RFI-011842-0,SPC-2220-CP-RFI-011842_0.pdf,,activo,C:\Users\josej\OneDrive - SIMTEXX SPA\PO 4519143302 Fabricación Bandejas Agua Lavado Celda_OT 1844 Celdas - Documentos\Calidad\3.- RFI\3\SPC-2220-CP-RFI-011842_0.pdf,8fdba3340a642f032bbac8994c97242e6be4f4054fff1b18f99c25ba2abb6330,pages=2; extract=ok
doc,2026-02-24,onedrive,SPC-2220-CP-RFI-011843-0,SPC-2220-CP-RFI-011843_0.pdf,,activo,C:\Users\josej\OneDrive - SIMTEXX SPA\PO 4519143302 Fabricación Bandejas Agua Lavado Celda_OT 1844 Celdas - Documentos\Calidad\3.- RFI\4\SPC-2220-CP-RFI-011843_0.pdf,fa2cd9f1b08c5cbc17201a8ea34252c280d87ff40a009a645f7ab63d7658c7ab,pages=1; extract=ok
doc,2026-02-24,onedrive,SPC-2220-CP-RFI-011844-0,SPC-2220-CP-RFI-011844_0.pdf,,activo,C:\Users\josej\OneDrive - SIMTEXX SPA\PO 4519143302 Fabricación Bandejas Agua Lavado Celda_OT 1844 Celdas - Documentos\Calidad\3.- RFI\5\SPC-2220-CP-RFI-011844_0.pdf,b14fd282469544fe79686e39397421f5fc025a116046324690483369a6098945,pages=2; extract=ok
doc,2026-02-24,onedrive,SPC-2220-CP-RFI-011845-0,SPC-2220-CP-RFI-011845_0.pdf,,activo,C:\Users\josej\OneDrive - SIMTEXX SPA\PO 4519143302 Fabricación Bandejas Agua Lavado Celda_OT 1844 Celdas - Documentos\Calidad\3.- RFI\6\SPC-2220-CP-RFI-011845_0.pdf,8d17c61e59e5cc67792d6fa7088b4fc10d4961e5486991b4d2c50f78356534b1,pages=29; extract=ok
doc,2026-02-24,onedrive,SPC-2220-CP-RFI-011846-0,SPC-2220-CP-RFI-011846_0.pdf,,activo,C:\Users\josej\OneDrive - SIMTEXX SPA\PO 4519143302 Fabricación Bandejas Agua Lavado Celda_OT 1844 Celdas - Documentos\Calidad\3.- RFI\7\SPC-2220-CP-RFI-011846_0.pdf,88f010f6875ed24fb5f3e525eb397143bba3f924f51ccfb4b5472c856596b591,pages=4; extract=ok
doc,2026-02-24,onedrive,SISPA-TRSV-PRT-0018_0 Control de Corte Alma viga,SISPA-TRSV-PRT-0018_0 Control de Corte Alma viga.pdf,,activo,C:\Users\josej\OneDrive - SIMTEXX SPA\PO 4519143302 Fabricación Bandejas Agua Lavado Celda_OT 1844 Celdas - Documentos\Calidad\SISPA-TRSV-PRT-0018_0 Control de Corte Alma viga.pdf,aae35a4cc653a599d7d128ea75aed0c8c59c9606f9e25fd79c3bee9edcf8890a,pages=2; extract=ok
doc,2026-02-24,onedrive,SPC-2220-PS-PMS-011840,SPC-2220-PS-PMS-011840_Fabricación Bandejas Agua Lavado Celdas OT 1844_Rev.A.pdf,,activo,C:\Users\josej\OneDrive - SIMTEXX SPA\PO 4519143302 Fabricación Bandejas Agua Lavado Celda_OT 1844 Celdas - Documentos\Planificación\001 Para Rev. Linea Base\SPC-2220-PS-PMS-011840_Fabricación Bandejas Agua Lavado Celdas OT 1844_Rev.A.pdf,f21f397473e654eb1960d8a146017e35472ff75e550d23b58716cc25faeb6909,pages=1; extract=ok
doc,2026-02-24,onedrive,SPC-2220-PS-PMS-011840,SPC-2220-PS-PMS-011840_Fabricación Bandejas Agua Lavado Celdas OT 1844_Rev.B.pdf,,activo,C:\Users\josej\OneDrive - SIMTEXX SPA\PO 4519143302 Fabricación Bandejas Agua Lavado Celda_OT 1844 Celdas - Documentos\Planificación\001 Para Rev. Linea Base\SPC-2220-PS-PMS-011840_Fabricación Bandejas Agua Lavado Celdas OT 1844_Rev.B.pdf,8d765a4ee79016effcf2d922c68c54412e41bb492202390ad01e328b0fc4fdab,pages=3; extract=ok
doc,2026-02-24,onedrive,SPC-2220-PS-PMS-011840,SPC-2220-PS-PMS-011840_Fabricación Bandejas Agua Lavado Celdas OT 1844_Rev.B_W08.pdf,,activo,C:\Users\josej\OneDrive - SIMTEXX SPA\PO 4519143302 Fabricación Bandejas Agua Lavado Celda_OT 1844 Celdas - Documentos\Planificación\002 Control W08\SPC-2220-PS-PMS-011840_Fabricación Bandejas Agua Lavado Celdas OT 1844_Rev.B_W08.pdf,53d33ca7a81f4ac9128f4ba05e584a0192153e7029637cd005a3813fb205b13e,pages=3; extract=ok
doc,2026-02-24,onedrive,SPC-2220-PS-PMS-011840,SPC-2220-PS-PMS-011840_Fabricación Bandejas Agua Lavado Celdas OT 1844_Rev.B_W09.pdf,,activo,C:\Users\josej\OneDrive - SIMTEXX SPA\PO 4519143302 Fabricación Bandejas Agua Lavado Celda_OT 1844 Celdas - Documentos\Planificación\004 Control W09\SPC-2220-PS-PMS-011840_Fabricación Bandejas Agua Lavado Celdas OT 1844_Rev.B_W09.pdf,076183448ae388447b4fe238a148354858e19d9cb363586fafa23a1801287196,pages=3; extract=ok
doc,2026-02-24,onedrive,XER-SPC-2220-PS-PMS-011840-Fabricaci-n-Bandejas-Agua-Lavado-Celdas-OT-1844-Rev-B,SPC-2220-PS-PMS-011840_Fabricación Bandejas Agua Lavado Celdas OT 1844_Rev.B.xer,,activo,C:\Users\josej\OneDrive - SIMTEXX SPA\PO 4519143302 Fabricación Bandejas Agua Lavado Celda_OT 1844 Celdas - Documentos\Planificación\001 Para Rev. Linea Base\SPC-2220-PS-PMS-011840_Fabricación Bandejas Agua Lavado Celdas OT 1844_Rev.B.xer,70c419f58ef1604171f4d5521470fa0134724b8ea0917785e4c58fba702734b4,type=xer; parsed=TASK summary
doc,2026-02-24,onedrive,XER-SPC-2220-PS-PMS-011840-Fabricaci-n-Bandejas-Agua-Lavado-Celdas-OT-1844-Rev-B-W08,SPC-2220-PS-PMS-011840_Fabricación Bandejas Agua Lavado Celdas OT 1844_Rev.B_W08.xer,,activo,C:\Users\josej\OneDrive - SIMTEXX SPA\PO 4519143302 Fabricación Bandejas Agua Lavado Celda_OT 1844 Celdas - Documentos\Planificación\002 Control W08\SPC-2220-PS-PMS-011840_Fabricación Bandejas Agua Lavado Celdas OT 1844_Rev.B_W08.xer,8b981c7567ada8a97f9ef73a8db80f0f1b227a1ae0c794ac332c1fa5ba7709c3,type=xer; parsed=TASK summary
doc,2026-02-24,onedrive,XER-SPC-2220-PS-PMS-011840-Fabricaci-n-Bandejas-Agua-Lavado-Celdas-OT-1844-Rev-B-W09,SPC-2220-PS-PMS-011840_Fabricación Bandejas Agua Lavado Celdas OT 1844_Rev.B_W09.xer,,activo,C:\Users\josej\OneDrive - SIMTEXX SPA\PO 4519143302 Fabricación Bandejas Agua Lavado Celda_OT 1844 Celdas - Documentos\Planificación\004 Control W09\SPC-2220-PS-PMS-011840_Fabricación Bandejas Agua Lavado Celdas OT 1844_Rev.B_W09.xer,f2dd786c07bb4be9d366746ed50a68427878a3e91ee29643096d6f39413d51ea,type=xer; parsed=TASK summary
